Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A18009_001
06037621204,14000US06037621204,Census Tract 6212.04,"Census Tract 6212.04, Los Angeles County, California",ca,140,0,ACSSF,5919,,,,,6,37,,,,621204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300
06037621301,14000US06037621301,Census Tract 6213.01,"Census Tract 6213.01, Los Angeles County, California",ca,140,0,ACSSF,5920,,,,,6,37,,,,621301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2294
06037621324,14000US06037621324,Census Tract 6213.24,"Census Tract 6213.24, Los Angeles County, California",ca,140,0,ACSSF,5921,,,,,6,37,,,,621324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055
06037621326,14000US06037621326,Census Tract 6213.26,"Census Tract 6213.26, Los Angeles County, California",ca,140,0,ACSSF,5922,,,,,6,37,,,,621326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2252
06037621400,14000US06037621400,Census Tract 6214,"Census Tract 6214, Los Angeles County, California",ca,140,0,ACSSF,5923,,,,,6,37,,,,621400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008
06037650001,14000US06037650001,Census Tract 6500.01,"Census Tract 6500.01, Los Angeles County, California",ca,140,0,ACSSF,5924,,,,,6,37,,,,650001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204
06037650003,14000US06037650003,Census Tract 6500.03,"Census Tract 6500.03, Los Angeles County, California",ca,140,0,ACSSF,5925,,,,,6,37,,,,650003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435
06037650004,14000US06037650004,Census Tract 6500.04,"Census Tract 6500.04, Los Angeles County, California",ca,140,0,ACSSF,5926,,,,,6,37,,,,650004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499
06037650101,14000US06037650101,Census Tract 6501.01,"Census Tract 6501.01, Los Angeles County, California",ca,140,0,ACSSF,5927,,,,,6,37,,,,650101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675
06037650102,14000US06037650102,Census Tract 6501.02,"Census Tract 6501.02, Los Angeles County, California",ca,140,0,ACSSF,5928,,,,,6,37,,,,650102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836
06037650200,14000US06037650200,Census Tract 6502,"Census Tract 6502, Los Angeles County, California",ca,140,0,ACSSF,5929,,,,,6,37,,,,650200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241
06037650300,14000US06037650300,Census Tract 6503,"Census Tract 6503, Los Angeles County, California",ca,140,0,ACSSF,5930,,,,,6,37,,,,650300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763
06037650401,14000US06037650401,Census Tract 6504.01,"Census Tract 6504.01, Los Angeles County, California",ca,140,0,ACSSF,5931,,,,,6,37,,,,650401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542
06037650501,14000US06037650501,Census Tract 6505.01,"Census Tract 6505.01, Los Angeles County, California",ca,140,0,ACSSF,5932,,,,,6,37,,,,650501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3293
06037650502,14000US06037650502,Census Tract 6505.02,"Census Tract 6505.02, Los Angeles County, California",ca,140,0,ACSSF,5933,,,,,6,37,,,,650502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083
06037650602,14000US06037650602,Census Tract 6506.02,"Census Tract 6506.02, Los Angeles County, California",ca,140,0,ACSSF,5934,,,,,6,37,,,,650602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835
06037650603,14000US06037650603,Census Tract 6506.03,"Census Tract 6506.03, Los Angeles County, California",ca,140,0,ACSSF,5935,,,,,6,37,,,,650603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393
06037650604,14000US06037650604,Census Tract 6506.04,"Census Tract 6506.04, Los Angeles County, California",ca,140,0,ACSSF,5936,,,,,6,37,,,,650604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1662
06037650605,14000US06037650605,Census Tract 6506.05,"Census Tract 6506.05, Los Angeles County, California",ca,140,0,ACSSF,5937,,,,,6,37,,,,650605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793
06037650701,14000US06037650701,Census Tract 6507.01,"Census Tract 6507.01, Los Angeles County, California",ca,140,0,ACSSF,5938,,,,,6,37,,,,650701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3343
06037650702,14000US06037650702,Census Tract 6507.02,"Census Tract 6507.02, Los Angeles County, California",ca,140,0,ACSSF,5939,,,,,6,37,,,,650702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2987
06037650800,14000US06037650800,Census Tract 6508,"Census Tract 6508, Los Angeles County, California",ca,140,0,ACSSF,5940,,,,,6,37,,,,650800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2940
06037650901,14000US06037650901,Census Tract 6509.01,"Census Tract 6509.01, Los Angeles County, California",ca,140,0,ACSSF,5941,,,,,6,37,,,,650901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646
06037650902,14000US06037650902,Census Tract 6509.02,"Census Tract 6509.02, Los Angeles County, California",ca,140,0,ACSSF,5942,,,,,6,37,,,,650902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689
06037651001,14000US06037651001,Census Tract 6510.01,"Census Tract 6510.01, Los Angeles County, California",ca,140,0,ACSSF,5943,,,,,6,37,,,,651001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650
06037651002,14000US06037651002,Census Tract 6510.02,"Census Tract 6510.02, Los Angeles County, California",ca,140,0,ACSSF,5944,,,,,6,37,,,,651002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626
06037651101,14000US06037651101,Census Tract 6511.01,"Census Tract 6511.01, Los Angeles County, California",ca,140,0,ACSSF,5945,,,,,6,37,,,,651101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926
06037651102,14000US06037651102,Census Tract 6511.02,"Census Tract 6511.02, Los Angeles County, California",ca,140,0,ACSSF,5946,,,,,6,37,,,,651102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737
06037651201,14000US06037651201,Census Tract 6512.01,"Census Tract 6512.01, Los Angeles County, California",ca,140,0,ACSSF,5947,,,,,6,37,,,,651201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2868
06037651221,14000US06037651221,Census Tract 6512.21,"Census Tract 6512.21, Los Angeles County, California",ca,140,0,ACSSF,5948,,,,,6,37,,,,651221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627
06037651222,14000US06037651222,Census Tract 6512.22,"Census Tract 6512.22, Los Angeles County, California",ca,140,0,ACSSF,5949,,,,,6,37,,,,651222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877
06037651302,14000US06037651302,Census Tract 6513.02,"Census Tract 6513.02, Los Angeles County, California",ca,140,0,ACSSF,5950,,,,,6,37,,,,651302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2051
06037651304,14000US06037651304,Census Tract 6513.04,"Census Tract 6513.04, Los Angeles County, California",ca,140,0,ACSSF,5951,,,,,6,37,,,,651304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930
06037651401,14000US06037651401,Census Tract 6514.01,"Census Tract 6514.01, Los Angeles County, California",ca,140,0,ACSSF,5952,,,,,6,37,,,,651401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1708
06037651402,14000US06037651402,Census Tract 6514.02,"Census Tract 6514.02, Los Angeles County, California",ca,140,0,ACSSF,5953,,,,,6,37,,,,651402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529
06037670001,14000US06037670001,Census Tract 6700.01,"Census Tract 6700.01, Los Angeles County, California",ca,140,0,ACSSF,5954,,,,,6,37,,,,670001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404
06037670002,14000US06037670002,Census Tract 6700.02,"Census Tract 6700.02, Los Angeles County, California",ca,140,0,ACSSF,5955,,,,,6,37,,,,670002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512
06037670003,14000US06037670003,Census Tract 6700.03,"Census Tract 6700.03, Los Angeles County, California",ca,140,0,ACSSF,5956,,,,,6,37,,,,670003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464
06037670100,14000US06037670100,Census Tract 6701,"Census Tract 6701, Los Angeles County, California",ca,140,0,ACSSF,5957,,,,,6,37,,,,670100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1423
06037670201,14000US06037670201,Census Tract 6702.01,"Census Tract 6702.01, Los Angeles County, California",ca,140,0,ACSSF,5958,,,,,6,37,,,,670201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299
06037670202,14000US06037670202,Census Tract 6702.02,"Census Tract 6702.02, Los Angeles County, California",ca,140,0,ACSSF,5959,,,,,6,37,,,,670202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430
06037670324,14000US06037670324,Census Tract 6703.24,"Census Tract 6703.24, Los Angeles County, California",ca,140,0,ACSSF,5960,,,,,6,37,,,,670324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578
06037670326,14000US06037670326,Census Tract 6703.26,"Census Tract 6703.26, Los Angeles County, California",ca,140,0,ACSSF,5961,,,,,6,37,,,,670326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777
06037670328,14000US06037670328,Census Tract 6703.28,"Census Tract 6703.28, Los Angeles County, California",ca,140,0,ACSSF,5962,,,,,6,37,,,,670328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622
06037670403,14000US06037670403,Census Tract 6704.03,"Census Tract 6704.03, Los Angeles County, California",ca,140,0,ACSSF,5963,,,,,6,37,,,,670403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967
06037670405,14000US06037670405,Census Tract 6704.05,"Census Tract 6704.05, Los Angeles County, California",ca,140,0,ACSSF,5964,,,,,6,37,,,,670405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2704
06037670406,14000US06037670406,Census Tract 6704.06,"Census Tract 6704.06, Los Angeles County, California",ca,140,0,ACSSF,5965,,,,,6,37,,,,670406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3139
06037670407,14000US06037670407,Census Tract 6704.07,"Census Tract 6704.07, Los Angeles County, California",ca,140,0,ACSSF,5966,,,,,6,37,,,,670407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757
06037670411,14000US06037670411,Census Tract 6704.11,"Census Tract 6704.11, Los Angeles County, California",ca,140,0,ACSSF,5967,,,,,6,37,,,,670411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777
06037670413,14000US06037670413,Census Tract 6704.13,"Census Tract 6704.13, Los Angeles County, California",ca,140,0,ACSSF,5968,,,,,6,37,,,,670413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777
06037670416,14000US06037670416,Census Tract 6704.16,"Census Tract 6704.16, Los Angeles County, California",ca,140,0,ACSSF,5969,,,,,6,37,,,,670416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2204
06037670500,14000US06037670500,Census Tract 6705,"Census Tract 6705, Los Angeles County, California",ca,140,0,ACSSF,5970,,,,,6,37,,,,670500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06037670602,14000US06037670602,Census Tract 6706.02,"Census Tract 6706.02, Los Angeles County, California",ca,140,0,ACSSF,5971,,,,,6,37,,,,670602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3244
06037670701,14000US06037670701,Census Tract 6707.01,"Census Tract 6707.01, Los Angeles County, California",ca,140,0,ACSSF,5972,,,,,6,37,,,,670701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023
06037670702,14000US06037670702,Census Tract 6707.02,"Census Tract 6707.02, Los Angeles County, California",ca,140,0,ACSSF,5973,,,,,6,37,,,,670702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777
06037700101,14000US06037700101,Census Tract 7001.01,"Census Tract 7001.01, Los Angeles County, California",ca,140,0,ACSSF,5974,,,,,6,37,,,,700101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549
06037700102,14000US06037700102,Census Tract 7001.02,"Census Tract 7001.02, Los Angeles County, California",ca,140,0,ACSSF,5975,,,,,6,37,,,,700102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493
06037700200,14000US06037700200,Census Tract 7002,"Census Tract 7002, Los Angeles County, California",ca,140,0,ACSSF,5976,,,,,6,37,,,,700200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689
06037700300,14000US06037700300,Census Tract 7003,"Census Tract 7003, Los Angeles County, California",ca,140,0,ACSSF,5977,,,,,6,37,,,,700300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750
06037700400,14000US06037700400,Census Tract 7004,"Census Tract 7004, Los Angeles County, California",ca,140,0,ACSSF,5978,,,,,6,37,,,,700400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2113
06037700501,14000US06037700501,Census Tract 7005.01,"Census Tract 7005.01, Los Angeles County, California",ca,140,0,ACSSF,5979,,,,,6,37,,,,700501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767
06037700502,14000US06037700502,Census Tract 7005.02,"Census Tract 7005.02, Los Angeles County, California",ca,140,0,ACSSF,5980,,,,,6,37,,,,700502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1804
06037700600,14000US06037700600,Census Tract 7006,"Census Tract 7006, Los Angeles County, California",ca,140,0,ACSSF,5981,,,,,6,37,,,,700600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601
06037700700,14000US06037700700,Census Tract 7007,"Census Tract 7007, Los Angeles County, California",ca,140,0,ACSSF,5982,,,,,6,37,,,,700700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2066
06037700801,14000US06037700801,Census Tract 7008.01,"Census Tract 7008.01, Los Angeles County, California",ca,140,0,ACSSF,5983,,,,,6,37,,,,700801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2684
06037700802,14000US06037700802,Census Tract 7008.02,"Census Tract 7008.02, Los Angeles County, California",ca,140,0,ACSSF,5984,,,,,6,37,,,,700802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981
06037700901,14000US06037700901,Census Tract 7009.01,"Census Tract 7009.01, Los Angeles County, California",ca,140,0,ACSSF,5985,,,,,6,37,,,,700901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2127
06037700902,14000US06037700902,Census Tract 7009.02,"Census Tract 7009.02, Los Angeles County, California",ca,140,0,ACSSF,5986,,,,,6,37,,,,700902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2325
06037701000,14000US06037701000,Census Tract 7010,"Census Tract 7010, Los Angeles County, California",ca,140,0,ACSSF,5987,,,,,6,37,,,,701000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271
06037701100,14000US06037701100,Census Tract 7011,"Census Tract 7011, Los Angeles County, California",ca,140,0,ACSSF,5988,,,,,6,37,,,,701100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1298
06037701201,14000US06037701201,Census Tract 7012.01,"Census Tract 7012.01, Los Angeles County, California",ca,140,0,ACSSF,5989,,,,,6,37,,,,701201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2498
06037701202,14000US06037701202,Census Tract 7012.02,"Census Tract 7012.02, Los Angeles County, California",ca,140,0,ACSSF,5990,,,,,6,37,,,,701202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2242
06037701302,14000US06037701302,Census Tract 7013.02,"Census Tract 7013.02, Los Angeles County, California",ca,140,0,ACSSF,5991,,,,,6,37,,,,701302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160
06037701304,14000US06037701304,Census Tract 7013.04,"Census Tract 7013.04, Los Angeles County, California",ca,140,0,ACSSF,5992,,,,,6,37,,,,701304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2040
06037701402,14000US06037701402,Census Tract 7014.02,"Census Tract 7014.02, Los Angeles County, California",ca,140,0,ACSSF,5993,,,,,6,37,,,,701402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878
06037701501,14000US06037701501,Census Tract 7015.01,"Census Tract 7015.01, Los Angeles County, California",ca,140,0,ACSSF,5994,,,,,6,37,,,,701501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972
06037701502,14000US06037701502,Census Tract 7015.02,"Census Tract 7015.02, Los Angeles County, California",ca,140,0,ACSSF,5995,,,,,6,37,,,,701502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856
06037701601,14000US06037701601,Census Tract 7016.01,"Census Tract 7016.01, Los Angeles County, California",ca,140,0,ACSSF,5996,,,,,6,37,,,,701601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281
06037701602,14000US06037701602,Census Tract 7016.02,"Census Tract 7016.02, Los Angeles County, California",ca,140,0,ACSSF,5997,,,,,6,37,,,,701602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
06037701701,14000US06037701701,Census Tract 7017.01,"Census Tract 7017.01, Los Angeles County, California",ca,140,0,ACSSF,5998,,,,,6,37,,,,701701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670
06037701702,14000US06037701702,Census Tract 7017.02,"Census Tract 7017.02, Los Angeles County, California",ca,140,0,ACSSF,5999,,,,,6,37,,,,701702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1558
06037701801,14000US06037701801,Census Tract 7018.01,"Census Tract 7018.01, Los Angeles County, California",ca,140,0,ACSSF,6000,,,,,6,37,,,,701801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626
06037701802,14000US06037701802,Census Tract 7018.02,"Census Tract 7018.02, Los Angeles County, California",ca,140,0,ACSSF,6001,,,,,6,37,,,,701802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699
06037701902,14000US06037701902,Census Tract 7019.02,"Census Tract 7019.02, Los Angeles County, California",ca,140,0,ACSSF,6002,,,,,6,37,,,,701902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019
06037702002,14000US06037702002,Census Tract 7020.02,"Census Tract 7020.02, Los Angeles County, California",ca,140,0,ACSSF,6003,,,,,6,37,,,,702002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1818
06037702102,14000US06037702102,Census Tract 7021.02,"Census Tract 7021.02, Los Angeles County, California",ca,140,0,ACSSF,6004,,,,,6,37,,,,702102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772
06037702201,14000US06037702201,Census Tract 7022.01,"Census Tract 7022.01, Los Angeles County, California",ca,140,0,ACSSF,6005,,,,,6,37,,,,702201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2063
06037702202,14000US06037702202,Census Tract 7022.02,"Census Tract 7022.02, Los Angeles County, California",ca,140,0,ACSSF,6006,,,,,6,37,,,,702202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768
06037702300,14000US06037702300,Census Tract 7023,"Census Tract 7023, Los Angeles County, California",ca,140,0,ACSSF,6007,,,,,6,37,,,,702300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640
06037702400,14000US06037702400,Census Tract 7024,"Census Tract 7024, Los Angeles County, California",ca,140,0,ACSSF,6008,,,,,6,37,,,,702400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903
06037702501,14000US06037702501,Census Tract 7025.01,"Census Tract 7025.01, Los Angeles County, California",ca,140,0,ACSSF,6009,,,,,6,37,,,,702501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848
06037702502,14000US06037702502,Census Tract 7025.02,"Census Tract 7025.02, Los Angeles County, California",ca,140,0,ACSSF,6010,,,,,6,37,,,,702502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886
06037702600,14000US06037702600,Census Tract 7026,"Census Tract 7026, Los Angeles County, California",ca,140,0,ACSSF,6011,,,,,6,37,,,,702600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930
06037702700,14000US06037702700,Census Tract 7027,"Census Tract 7027, Los Angeles County, California",ca,140,0,ACSSF,6012,,,,,6,37,,,,702700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726
06037702801,14000US06037702801,Census Tract 7028.01,"Census Tract 7028.01, Los Angeles County, California",ca,140,0,ACSSF,6013,,,,,6,37,,,,702801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784
06037702802,14000US06037702802,Census Tract 7028.02,"Census Tract 7028.02, Los Angeles County, California",ca,140,0,ACSSF,6014,,,,,6,37,,,,702802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868
06037702803,14000US06037702803,Census Tract 7028.03,"Census Tract 7028.03, Los Angeles County, California",ca,140,0,ACSSF,6015,,,,,6,37,,,,702803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762
06037702901,14000US06037702901,Census Tract 7029.01,"Census Tract 7029.01, Los Angeles County, California",ca,140,0,ACSSF,6016,,,,,6,37,,,,702901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172
06037703001,14000US06037703001,Census Tract 7030.01,"Census Tract 7030.01, Los Angeles County, California",ca,140,0,ACSSF,6017,,,,,6,37,,,,703001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2337
06037703002,14000US06037703002,Census Tract 7030.02,"Census Tract 7030.02, Los Angeles County, California",ca,140,0,ACSSF,6018,,,,,6,37,,,,703002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065
06037703100,14000US06037703100,Census Tract 7031,"Census Tract 7031, Los Angeles County, California",ca,140,0,ACSSF,6019,,,,,6,37,,,,703100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1548
06037703200,14000US06037703200,Census Tract 7032,"Census Tract 7032, Los Angeles County, California",ca,140,0,ACSSF,6020,,,,,6,37,,,,703200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310
06037800101,14000US06037800101,Census Tract 8001.01,"Census Tract 8001.01, Los Angeles County, California",ca,140,0,ACSSF,6021,,,,,6,37,,,,800101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967
06037800102,14000US06037800102,Census Tract 8001.02,"Census Tract 8001.02, Los Angeles County, California",ca,140,0,ACSSF,6022,,,,,6,37,,,,800102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363
06037800202,14000US06037800202,Census Tract 8002.02,"Census Tract 8002.02, Los Angeles County, California",ca,140,0,ACSSF,6023,,,,,6,37,,,,800202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777
06037800203,14000US06037800203,Census Tract 8002.03,"Census Tract 8002.03, Los Angeles County, California",ca,140,0,ACSSF,6024,,,,,6,37,,,,800203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531
06037800204,14000US06037800204,Census Tract 8002.04,"Census Tract 8002.04, Los Angeles County, California",ca,140,0,ACSSF,6025,,,,,6,37,,,,800204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676
06037800324,14000US06037800324,Census Tract 8003.24,"Census Tract 8003.24, Los Angeles County, California",ca,140,0,ACSSF,6026,,,,,6,37,,,,800324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2878
06037800325,14000US06037800325,Census Tract 8003.25,"Census Tract 8003.25, Los Angeles County, California",ca,140,0,ACSSF,6027,,,,,6,37,,,,800325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769
06037800326,14000US06037800326,Census Tract 8003.26,"Census Tract 8003.26, Los Angeles County, California",ca,140,0,ACSSF,6028,,,,,6,37,,,,800326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324
06037800327,14000US06037800327,Census Tract 8003.27,"Census Tract 8003.27, Los Angeles County, California",ca,140,0,ACSSF,6029,,,,,6,37,,,,800327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420
06037800328,14000US06037800328,Census Tract 8003.28,"Census Tract 8003.28, Los Angeles County, California",ca,140,0,ACSSF,6030,,,,,6,37,,,,800328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2280
06037800329,14000US06037800329,Census Tract 8003.29,"Census Tract 8003.29, Los Angeles County, California",ca,140,0,ACSSF,6031,,,,,6,37,,,,800329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450
06037800330,14000US06037800330,Census Tract 8003.30,"Census Tract 8003.30, Los Angeles County, California",ca,140,0,ACSSF,6032,,,,,6,37,,,,800330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3591
06037800331,14000US06037800331,Census Tract 8003.31,"Census Tract 8003.31, Los Angeles County, California",ca,140,0,ACSSF,6033,,,,,6,37,,,,800331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334
06037800332,14000US06037800332,Census Tract 8003.32,"Census Tract 8003.32, Los Angeles County, California",ca,140,0,ACSSF,6034,,,,,6,37,,,,800332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3777
06037800406,14000US06037800406,Census Tract 8004.06,"Census Tract 8004.06, Los Angeles County, California",ca,140,0,ACSSF,6035,,,,,6,37,,,,800406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950
